verb,gloss,class,class_name,transitive,stem,past_stem,kind,paradigm,paradigm_na,paradigm_en,person,person_en,honorific,subject,subject_marking,needs_check,form,aksara,morphemes,rules
राख्नु,to keep,C,व्यञ्जनान्त,yes,राख्,राख्,finite,presperf,वर्तमान पूर्ण,present perfect,hami,1st person · plural,no,हामी(हरू)ले,ergative -ले,no,राखेका छौँ,रा खे का   छौँ,stem:राख् + end:एका + aux: छौँ,empty-base > virama-matra-fusion > concatenate
राख्नु,to keep,C,व्यञ्जनान्त,yes,राख्,राख्,finite,presperf,वर्तमान पूर्ण,present perfect,ta,2nd person · low grade,no,तैंले,ergative -ले,no,राखेको छस्,रा खे को   छ स्,stem:राख् + end:एको + aux: छस्,empty-base > virama-matra-fusion > concatenate
राख्नु,to keep,C,व्यञ्जनान्त,yes,राख्,राख्,finite,presperf,वर्तमान पूर्ण,present perfect,timi,2nd person · mid grade,no,तिमी(हरू)ले,ergative -ले,no,राखेको छौ,रा खे को   छौ,stem:राख् + end:एको + aux: छौ,empty-base > virama-matra-fusion > concatenate
राख्नु,to keep,C,व्यञ्जनान्त,yes,राख्,राख्,finite,presperf,वर्तमान पूर्ण,present perfect,tapai,2nd person · high grade,yes,तपाईं(हरू)ले,ergative -ले,no,राख्नुभएको छ,रा ख्नु भ ए को   छ,stem:राख्नु + aux:भएको छ,empty-base > concatenate
राख्नु,to keep,C,व्यञ्जनान्त,yes,राख्,राख्,finite,presperf,वर्तमान पूर्ण,present perfect,u,3rd person · low grade,no,उसले / त्यसले,ergative -ले,no,राखेको छ,रा खे को   छ,stem:राख् + end:एको + aux: छ,empty-base > virama-matra-fusion > concatenate
राख्नु,to keep,C,व्यञ्जनान्त,yes,राख्,राख्,finite,presperf,वर्तमान पूर्ण,present perfect,uni,3rd person · mid grade,no,उनले / उनीहरूले,ergative -ले,no,राखेका छन्,रा खे का   छ न्,stem:राख् + end:एका + aux: छन्,empty-base > virama-matra-fusion > concatenate
राख्नु,to keep,C,व्यञ्जनान्त,yes,राख्,राख्,finite,presperf,वर्तमान पूर्ण,present perfect,uha,3rd person · high grade,yes,उहाँले,ergative -ले,no,राख्नुभएको छ,रा ख्नु भ ए को   छ,stem:राख्नु + aux:भएको छ,empty-base > concatenate
राख्नु,to keep,C,व्यञ्जनान्त,yes,राख्,राख्,finite,past,सामान्य भूत,simple past,ma,1st person · singular,no,मैले,ergative -ले,no,राखेँ,रा खेँ,stem:राख् + end:एँ,empty-base > virama-matra-fusion
राख्नु,to keep,C,व्यञ्जनान्त,yes,राख्,राख्,finite,past,सामान्य भूत,simple past,hami,1st person · plural,no,हामी(हरू)ले,ergative -ले,no,राख्यौँ,रा ख्यौँ,stem:राख् + end:यौँ,empty-base > concatenate
राख्नु,to keep,C,व्यञ्जनान्त,yes,राख्,राख्,finite,past,सामान्य भूत,simple past,ta,2nd person · low grade,no,तैंले,ergative -ले,no,राखिस्,रा खि स्,stem:राख् + end:इस्,empty-base > virama-matra-fusion
राख्नु,to keep,C,व्यञ्जनान्त,yes,राख्,राख्,finite,past,सामान्य भूत,simple past,timi,2nd person · mid grade,no,तिमी(हरू)ले,ergative -ले,no,राख्यौ,रा ख्यौ,stem:राख् + end:यौ,empty-base > concatenate
राख्नु,to keep,C,व्यञ्जनान्त,yes,राख्,राख्,finite,past,सामान्य भूत,simple past,tapai,2nd person · high grade,yes,तपाईं(हरू)ले,ergative -ले,no,राख्नुभयो,रा ख्नु भ यो,stem:राख्नु + aux:भयो,empty-base > concatenate
राख्नु,to keep,C,व्यञ्जनान्त,yes,राख्,राख्,finite,past,सामान्य भूत,simple past,u,3rd person · low grade,no,उसले / त्यसले,ergative -ले,no,राख्यो,रा ख्यो,stem:राख् + end:यो,empty-base > concatenate
राख्नु,to keep,C,व्यञ्जनान्त,yes,राख्,राख्,finite,past,सामान्य भूत,simple past,uni,3rd person · mid grade,no,उनले / उनीहरूले,ergative -ले,no,राखे,रा खे,stem:राख् + end:ए,empty-base > virama-matra-fusion
राख्नु,to keep,C,व्यञ्जनान्त,yes,राख्,राख्,finite,past,सामान्य भूत,simple past,uha,3rd person · high grade,yes,उहाँले,ergative -ले,no,राख्नुभयो,रा ख्नु भ यो,stem:राख्नु + aux:भयो,empty-base > concatenate
राख्नु,to keep,C,व्यञ्जनान्त,yes,राख्,राख्,finite,habpast,अभ्यस्त भूत,habitual past,ma,1st person · singular,no,म,nominative,no,राख्थेँ,रा ख्थेँ,stem:राख् + end:थेँ,empty-base > concatenate
राख्नु,to keep,C,व्यञ्जनान्त,yes,राख्,राख्,finite,habpast,अभ्यस्त भूत,habitual past,hami,1st person · plural,no,हामी(हरू),nominative,no,राख्थ्यौँ,रा ख्थ्यौँ,stem:राख् + end:थ्यौँ,empty-base > concatenate
राख्नु,to keep,C,व्यञ्जनान्त,yes,राख्,राख्,finite,habpast,अभ्यस्त भूत,habitual past,ta,2nd person · low grade,no,तँ,nominative,no,राख्थिस्,रा ख्थि स्,stem:राख् + end:थिस्,empty-base > concatenate
राख्नु,to keep,C,व्यञ्जनान्त,yes,राख्,राख्,finite,habpast,अभ्यस्त भूत,habitual past,timi,2nd person · mid grade,no,तिमी(हरू),nominative,no,राख्थ्यौ,रा ख्थ्यौ,stem:राख् + end:थ्यौ,empty-base > concatenate
राख्नु,to keep,C,व्यञ्जनान्त,yes,राख्,राख्,finite,habpast,अभ्यस्त भूत,habitual past,tapai,2nd person · high grade,yes,तपाईं(हरू),nominative,no,राख्नुहुन्थ्यो,रा ख्नु हु न्थ्यो,stem:राख्नु + aux:हुन्थ्यो,empty-base > concatenate
राख्नु,to keep,C,व्यञ्जनान्त,yes,राख्,राख्,finite,habpast,अभ्यस्त भूत,habitual past,u,3rd person · low grade,no,ऊ / त्यो,nominative,no,राख्थ्यो,रा ख्थ्यो,stem:राख् + end:थ्यो,empty-base > concatenate
राख्नु,to keep,C,व्यञ्जनान्त,yes,राख्,राख्,finite,habpast,अभ्यस्त भूत,habitual past,uni,3rd person · mid grade,no,उनी / उनीहरू,nominative,no,राख्थे,रा ख्थे,stem:राख् + end:थे,empty-base > concatenate
राख्नु,to keep,C,व्यञ्जनान्त,yes,राख्,राख्,finite,habpast,अभ्यस्त भूत,habitual past,uha,3rd person · high grade,yes,उहाँ / वहाँ,nominative,no,राख्नुहुन्थ्यो,रा ख्नु हु न्थ्यो,stem:राख्नु + aux:हुन्थ्यो,empty-base > concatenate
राख्नु,to keep,C,व्यञ्जनान्त,yes,राख्,राख्,finite,pastcont,भूत निरन्तर,past continuous,ma,1st person · singular,no,म,nominative,no,राख्दै थिएँ,रा ख्दै   थि एँ,stem:राख् + end:दै + aux: थिएँ,empty-base > concatenate > concatenate
राख्नु,to keep,C,व्यञ्जनान्त,yes,राख्,राख्,finite,pastcont,भूत निरन्तर,past continuous,hami,1st person · plural,no,हामी(हरू),nominative,no,राख्दै थियौँ,रा ख्दै   थि यौँ,stem:राख् + end:दै + aux: थियौँ,empty-base > concatenate > concatenate
